Id_plot,Location,Plots,Treatment,Date,Longitude,Latitude,Elevation,Inclination,Bearing,Richness,Abundance,Density,D_Shannon,D_Simpson,Canopy_cover,N_M_Trees_adult,N_M_Eedulis_adult,FRic,FEve,FDiv,FDis,Rao,leaf_thickness,seed_mass,leaf_area,sla,seed_length,carbon_nitro,leaf_damage,ME,MI,PAT,MIN,GAL,Ed_seeds_available,Ed_seeds_preyed,Ed_predation_efforts_hours,GHG_Rep,GHG_CH4,GHG_CO2,GHG_N2O,pH_H2O,pH_CaCl2,SB,CEC,V,m,P,K,Ca,Mg,Al,H_Al,OM,Total_sand,Silt,Clay,Texture,effort_cam_day_summed,ttl_spp_rich,med_lar_mamm_spp_rich,small_mamm_spp_rich,birds_spp_rich,ttl_fg_rich,med_lar_mamm_fg_rich,small_mamm_fg_rich,birds_fg_rich,birds_1_ttl_abnd,birds_2_ttl_abnd,birds_3_ttl_abnd,birds_4_ttl_abnd,herbivore_1_ttl_abnd,herbivore_2_ttl_abnd,herbivore_3_ttl_abnd,marsupial_1_ttl_abnd,marsupial_2_ttl_abnd,marsupial_3_ttl_abnd,meso_1_ttl_abnd,others_1_ttl_abnd,predator_1_ttl_abnd,predator_2_ttl_abnd,rodent_1_ttl_abnd,rodent_2_ttl_abnd,rodent_3_ttl_abnd,rodent_4_ttl_abnd,all_med_lar_abn,all_small_abn,all_birds_abn,Cabassous_sp__ttl_abnd,Cuniculus_paca_ttl_abnd,Dasyprocta_leporina_ttl_abnd,Dasypus_novemcinctus_ttl_abnd,Dasypus_sp__ttl_abnd,Eira_barbara_ttl_abnd,Euphractus_sexcinctus_ttl_abnd,Leopardus_guttulus_ttl_abnd,Leopardus_pardalis_ttl_abnd,Leopardus_wiedii_ttl_abnd,Leopardus_sp__ttl_abnd,Mazama_sp__ttl_abnd,Myrmecophaga_tridactyla_ttl_abnd,Nasua_nasua_ttl_abnd,Pecari_tajacu_ttl_abnd,Puma_concolor_ttl_abnd,Puma_yagouaroundi_ttl_abnd,Sylvilagus_brasiliensis_ttl_abnd,Tamandua_tetradactyla_ttl_abnd,Tapirus_terrestris_ttl_abnd,Tayassu_pecari_ttl_abnd,birds_1_fg_kg,birds_2_fg_kg,birds_3_fg_kg,birds_4_fg_kg,herbivore_1_fg_kg,herbivore_2_fg_kg,herbivore_3_fg_kg,marsupial_1_fg_kg,marsupial_2_fg_kg,marsupial_3_fg_kg,meso_1_fg_kg,others_1_fg_kg,predator_1_fg_kg,predator_2_fg_kg,rodent_1_fg_kg,rodent_2_fg_kg,rodent_3_fg_kg,rodent_4_fg_kg,all_med_lar_bmss_kg,all_small_bmss_kg,all_birds_bmss_kg,birds_1_fg_kg_cam_effort,birds_2_fg_kg_cam_effort,birds_3_fg_kg_cam_effort,birds_4_fg_kg_cam_effort,herbivore_1_fg_kg_cam_effort,herbivore_2_fg_kg_cam_effort,herbivore_3_fg_kg_cam_effort,marsupial_1_fg_kg_cam_effort,marsupial_2_fg_kg_cam_effort,marsupial_3_fg_kg_cam_effort,meso_1_fg_kg_cam_effort,others_1_fg_kg_cam_effort,predator_1_fg_kg_cam_effort,predator_2_fg_kg_cam_effort,rodent_1_fg_kg_cam_effort,rodent_2_fg_kg_cam_effort,rodent_3_fg_kg_cam_effort,rodent_4_fg_kg_cam_effort,all_med_lar_bmss_kg_cam_effort,all_small_bmss_kg_cam_effort,all_birds_bmss_kg_cam_effort,Cabassous_sp__kg,Cuniculus_paca_kg,Dasyprocta_leporina_kg,Dasypus_novemcinctus_kg,Dasypus_sp__kg,Eira_barbara_kg,Euphractus_sexcinctus_kg,Leopardus_guttulus_kg,Leopardus_pardalis_kg,Leopardus_wiedii_kg,Leopardus_sp__kg,Mazama_sp__kg,Myrmecophaga_tridactyla_kg,Nasua_nasua_kg,Pecari_tajacu_kg,Puma_concolor_kg,Puma_yagouaroundi_kg,Sylvilagus_brasiliensis_kg,Tamandua_tetradactyla_kg,Tapirus_terrestris_kg,Tayassu_pecari_kg,Cabassous_sp__kg_cam_effort,Cuniculus_paca_kg_cam_effort,Dasyprocta_leporina_kg_cam_effort,Dasypus_novemcinctus_kg_cam_effort,Dasypus_sp__kg_cam_effort,Eira_barbara_kg_cam_effort,Euphractus_sexcinctus_kg_cam_effort,Leopardus_guttulus_kg_cam_effort,Leopardus_pardalis_kg_cam_effort,Leopardus_wiedii_kg_cam_effort,Leopardus_sp__kg_cam_effort,Mazama_sp__kg_cam_effort,Myrmecophaga_tridactyla_kg_cam_effort,Nasua_nasua_kg_cam_effort,Pecari_tajacu_kg_cam_effort,Puma_concolor_kg_cam_effort,Puma_yagouaroundi_kg_cam_effort,Sylvilagus_brasiliensis_kg_cam_effort,Tamandua_tetradactyla_kg_cam_effort,Tapirus_terrestris_kg_cam_effort,Tayassu_pecari_kg_cam_effort,Cabassous_sp__mean_time_in_plot,Cuniculus_paca_mean_time_in_plot,Dasyprocta_leporina_mean_time_in_plot,Dasypus_novemcinctus_mean_time_in_plot,Dasypus_sp__mean_time_in_plot,Eira_barbara_mean_time_in_plot,Euphractus_sexcinctus_mean_time_in_plot,Leopardus_guttulus_mean_time_in_plot,Leopardus_pardalis_mean_time_in_plot,Leopardus_wiedii_mean_time_in_plot,Leopardus_sp__mean_time_in_plot,Mazama_sp__mean_time_in_plot,Myrmecophaga_tridactyla_mean_time_in_plot,Nasua_nasua_mean_time_in_plot,Pecari_tajacu_mean_time_in_plot,Puma_concolor_mean_time_in_plot,Puma_yagouaroundi_mean_time_in_plot,Sylvilagus_brasiliensis_mean_time_in_plot,Tamandua_tetradactyla_mean_time_in_plot,Tapirus_terrestris_mean_time_in_plot,Tayassu_pecari_mean_time_in_plot,ml_body_size_kg,hbvr_body_size_kg
ITA_p06o,ITA,6,open,2019,-45.087303,-23.317256,1010.29,20,320,6,25,2.777777778,1.671595278,0.792899408,79.38,28,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.130434783,1,0.652174,0.91304348,0,0,20,20,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,18,1,4,13,9,1,4,4,2,25,20,32,0,51,0,0,0,7,0,0,0,0,2,4,3,0,51,16,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0.6,2.712,0.145,0.919,0,558.075,0,0,0,2.805,0,0,0,0,0.012,0.052,0.09,0,558.075,2.959,4.376,0.002941176,0.013294118,7.11E-04,0.004504902,0,2.735661765,0,0,0,0.01375,0,0,0,0,5.88E-05,2.55E-04,4.41E-04,0,2.735661765,0.014504902,0.02145098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744.099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.647544118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54,29,29
ITA_p06c,ITA,6,closed,2019,-45.087253,-23.317317,1010.29,4,205,5,62,6.888888889,1.398143697,0.722117202,71.67,30,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.127272727,1.163636,0.309091,0.98181818,0,0,20,0,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161,6,0,1,5,7,0,5,2,2,0,9,0,0,0,0,0,2,3,0,0,0,0,9,4,2,0,0,20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.056,0,0,0,0,0,0.013,0.286,0,0,0,0,0.074,0.065,0.3,0,0,0.738,0.116,3.73E-04,0,3.48E-04,0,0,0,0,0,8.07E-05,0.001776398,0,0,0,0,4.60E-04,4.04E-04,0.001863354,0,0,0.004583851,7.20E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA_p08o,ITA,8,open,2019,-45.083032,-23.318733,1024.32,30,117,4,22,2.444444444,1.329661349,0.722222222,64.04,40,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.85,0.7,0.6,0.75,0.1,0,20,20,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,18,5,1,12,9,4,2,3,0,20,16,4,0,26,0,0,0,0,1,1,7,0,0,2,11,0,35,13,40,1,0,0,0,0,0,0,4,0,0,3,0,0,1,0,0,0,0,0,0,24,0,3.207,0.104,0.096,0,473.3,0,0,0,0,4.32,1.5,16.12,0,0,0.042,0.727,0,495.24,0.769,3.407,0,0.029154545,9.45E-04,8.73E-04,0,4.302727273,0,0,0,0,0.039272727,0.013636364,0.146545455,0,0,3.82E-04,0.006609091,0,4.502181818,0.006990909,0.030972727,2.05,0,0,0,0,0,0,4.083,0,0,9.75,0,0,4.38,0,0,0,0,0,0,575.066,0.018636364,0,0,0,0,0,0,0.037118182,0,0,0.088636364,0,0,0.039818182,0,0,0,0,0,0,5.227872727,2,0,0,0,0,0,0,4.75,0,0,1.333333333,0,0,3,0,0,0,0,0,0,7.347826087,25.79620253,29
ITA_p08c,ITA,8,closed,2019,-45.082997,-23.318646,1027.61,36,124,4,60,6.666666667,1.013904661,0.574074074,71.9,34,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.814814815,0.851852,0.537037,0.44444444,0.3518519,0.01851852,20,0,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211,5,0,1,4,4,0,3,1,0,0,11,0,0,0,0,0,0,1,0,0,0,0,2,0,3,0,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093,0,0,0,0,0,0,0.11,0,0,0,0,0.008,0,0.06,0,0,0.178,0.093,0,0,4.41E-04,0,0,0,0,0,0,5.21E-04,0,0,0,0,3.79E-05,0,2.84E-04,0,0,8.44E-04,4.41E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA_p10o,ITA,10,open,2019,-45.082388,-23.314296,1068.85,10,45,3,10,1.111111111,0.73562194,0.40625,76.58,31,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0.2,0.7,0.3,0.6,0,20,20,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186,22,4,3,15,12,3,5,4,24,43,43,26,0,26,0,0,5,1,0,4,4,0,3,17,119,0,34,145,136,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,4,0,0,26,1.045,5.919,0.368,0.873,0,195.033,0,0,0.025,0.183,0,2.025,5.72,0,0.015,0.232,10.031,0,202.778,10.486,8.205,0.00561828,0.031822581,0.001978495,0.004693548,0,1.048564516,0,0,1.34E-04,9.84E-04,0,0.010887097,0.030752688,0,8.06E-05,0.001247312,0.053930108,0,1.090204301,0.056376344,0.044112903,0,0,0,0,0,0,0,0,0,1.12,3.9,0,0,0,0,0,0,0.438,0,0,260.044,0,0,0,0,0,0,0,0,0,0.006021505,0.020967742,0,0,0,0,0,0,0.002354839,0,0,1.398086022,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,8.4,0,0,6.884615385,21.91571429,29
ITA_p10c,ITA,10,closed,2019,-45.082248,-23.314323,1069.82,23,23,6,44,4.888888889,1.138405139,0.562130178,86.46,28,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.465116279,0.604651,0.581395,0.34883721,0.1162791,0,20,20,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.95E-04,0,0,9.95E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA_p12o,ITA,12,open,2019,-45.079412,-23.311287,1088.23,25,260,3,12,1.333333333,1.054920168,0.64,89.59,38,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.181818182,0.818182,0.818182,1.27272727,0,0,20,0,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210,16,6,3,7,11,4,3,4,4,12,9,15,0,110,2,0,0,1,5,0,6,0,0,2,5,0,123,8,40,0,0,0,0,0,0,0,3,2,0,1,0,0,5,0,0,0,0,0,2,110,0.14,0.962,0.056,0.552,0,824.7,220,0,0,0.55,2.16,0,8.678,0,0,0.01,0.507,0,1055.538,1.067,1.71,6.67E-04,0.004580952,2.67E-04,0.002628571,0,3.927142857,1.047619048,0,0,0.002619048,0.010285714,0,0.04132381,0,0,4.76E-05,0.002414286,0,5.026371429,0.005080952,0.008142857,0,0,0,0,0,0,0,1.312,8.12,0,3.9,0,0,2.19,0,0,0,0,0,220,1099.599,0,0,0,0,0,0,0,0.006247619,0.038666667,0,0.018571429,0,0,0.010428571,0,0,0,0,0,1.047619048,5.236185714,0,0,0,0,0,0,0,6,3.5,0,1,0,0,10,0,0,0,0,0,2,7.309734513,30.53780488,32.32173913
ITA_p12c,ITA,12,closed,2019,-45.079413,-23.311364,1088.24,12,348,5,36,4,1.359236701,0.68,89.68,30,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.923076923,0.307692,0.282051,0.20512821,0.1538462,0,20,0,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135,5,0,0,5,4,0,2,2,3,0,28,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0.313,0,0,0,0,0,0.021,0,0,0,0,0,0,0.005,0,0,0,0.026,0.403,6.67E-04,0,0.002318519,0,0,0,0,0,1.56E-04,0,0,0,0,0,0,3.70E-05,0,0,0,1.93E-04,0.002985185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA_p14o,ITA,14,open,2019,-45.074988,-23.310486,1066.75,35,38,3,16,1.777777778,1.098612289,0.666666667,82.52,26,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.909090909,1.272727,0.454545,0.72727273,0,0,20,20,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210,22,7,3,12,13,4,5,4,13,60,12,8,0,41,0,0,2,1,0,1,10,1,3,10,14,0,53,30,93,1,0,0,0,0,0,0,2,0,1,7,0,0,0,7,1,0,0,0,0,34,0.48,6.131,0.079,0.144,0,388.283,0,0,0.01,0.55,0,1.5,21.06,4.75,0.015,0.086,0.875,0,415.593,1.536,6.834,0.002285714,0.029195238,3.76E-04,6.86E-04,0,1.848966667,0,0,4.76E-05,0.002619048,0,0.007142857,0.100285714,0.022619048,7.14E-05,4.10E-04,0.004166667,0,1.979014286,0.007314286,0.032542857,2.05,0,0,0,0,0,0,3,0,0.24,15.99,0,0,0,18.505,4.688,0,0,0,0,481.976,0.009761905,0,0,0,0,0,0,0.014285714,0,0.001142857,0.076142857,0,0,0,0.088119048,0.02232381,0,0,0,0,2.29512381,2,0,0,0,0,0,0,7,0,10,3.142857143,0,0,0,8.777777778,8,0,0,0,0,8.968253968,24.00823529,27.25
ITA_p14c,ITA,14,closed,2019,-45.074968,-23.310471,1065.73,10,50,5,28,3.111111111,1.470808476,0.74,91.65,23,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.423076923,0.692308,0.653846,1.19230769,0.1923077,0,20,0,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198,2,0,0,2,4,0,3,1,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,7,1,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0,0,0,0,0,0.025,0,0,0,0,0,0,0.056,0.1,0,0,0.181,0.024,0,0,1.21E-04,0,0,0,0,0,1.26E-04,0,0,0,0,0,0,2.83E-04,5.05E-04,0,0,9.14E-04,1.21E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA_p15o,ITA,15,open,2019,-45.072431,-23.310436,1078.85,35,310,2,15,1.666666667,0.693147181,0.5,62.19,18,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8125,0.8125,0.375,0.9375,0.125,0,20,20,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214,28,6,4,18,12,4,5,3,0,34,177,5,0,103,0,1,0,3,0,1,5,1,10,32,23,0,110,69,216,1,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,1,0,0,0,102,0,4.024,1.742,0.24,0,1370.783,0,0.006,0,0.165,0,3,3.64,38,0.092,0.455,1.069,0,1415.423,1.781,6.006,0,0.018803738,0.008140187,0.001121495,0,6.405528037,0,2.80E-05,0,7.71E-04,0,0.014018692,0.017009346,0.177570093,4.30E-04,0.002126168,0.004995327,0,6.614126168,0.00832243,0.028065421,4.1,0,0,0,0,0,0,0.25,0,0.48,2.47,0,0,0,0,0,3.8,0,0,0,1818.373,0.019158879,0,0,0,0,0,0,0.001168224,0,0.002242991,0.011542056,0,0,0,0,0,0.017757009,0,0,0,8.497070093,1,0,0,0,0,0,0,10,0,5,6,0,0,0,0,0,1,0,0,0,8.22923588,28.43506494,29
ITA_p15c,ITA,15,closed,2019,-45.072363,-23.310361,1080.55,10,330,8,40,4.444444444,1.660407623,0.735,82.6,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,0.65,0.525,0.55,0.375,0.125,20,0,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,11,0,0,11,5,0,3,2,3,0,26,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0.285,0,0,0,0,0,0.038,0,0,0,0,0,0.053,0,0.05,0,0,0.141,0.425,9.09E-04,0,0.001850649,0,0,0,0,0,2.47E-04,0,0,0,0,0,3.44E-04,0,3.25E-04,0,0,9.16E-04,0.00275974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VGM_p01o,VGM,1,open,2019,-45.239825,-23.443689,807.727356,NA,NA,3,11,1.222222222,1.054920168,0.64,63.82,27,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,1.3,0.8,0,0,0,20,0,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,5,3,1,1,6,3,1,2,0,1,1,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.05,0.01,0,0,2.1,0,0,0,0.619,0.45,0,1.95,0,0,0,0,0,4.5,0.619,0.06,0,3.29E-04,6.58E-05,0,0,0.013815789,0,0,0,0.004072368,0.002960526,0,0.012828947,0,0,0,0,0,0.029605263,0.004072368,3.95E-04,0,0,0,0,0,0,0,0,0,0,1.95,0,0,0.456,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012828947,0,0,0.003,0.009539474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,10,0,0,0,0,0,0,8.05,15
VGM_p01c,VGM,1,closed,2019,-45.239552,-23.443716,806.329163,NA,NA,4,16,1.777777778,1.277034259,0.693877551,68.03,25,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.733333333,0.4,0.733333,0.93333333,0,0,20,3,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,2,0,1,1,3,0,2,1,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0,0,0,0,1.265,0,0,0,0,0,0.005,0,0,0,1.27,0.008,0,0,1.95E-04,0,0,0,0,0,0,0.030853659,0,0,0,0,0,1.22E-04,0,0,0,0.03097561,1.95E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VGM_p04o,VGM,4,open,2019,-45.233723,-23.43636,761.651245,NA,NA,7,62,6.888888889,1.535561718,0.722222222,69.14,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,0.527273,0.654545,0.47272727,0.0363636,0,20,5,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,15,4,1,10,12,3,5,4,16,15,35,5,0,2,1,0,1,4,0,0,2,0,8,15,1,0,5,29,71,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,1,0,1.183,2.192,0.255,0.124,0,12.075,22,0,0.017,1.352,0,0,1.56,0,0.084,0.215,0.033,0,35.635,1.701,3.754,0.007732026,0.014326797,0.001666667,8.10E-04,0,0.078921569,0.14379085,0,1.11E-04,0.008836601,0,0,0.010196078,0,5.49E-04,0.001405229,2.16E-04,0,0.232908497,0.011117647,0.024535948,0,0,0,0,0,0,0,0,0,0.72,0.39,0,0,0,8.337,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0.004705882,0.00254902,0,0,0,0.054490196,0,0,0,0,0.14379085,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,8,0,0,0,0,10,0,32.45,56
VGM_p04c,VGM,4,closed,2019,-45.233621,-23.436282,759.187561,NA,NA,11,77,8.555555556,1.780268377,0.756232687,67.44,30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.271428571,0.542857,0.528571,0.25714286,0.0714286,0,20,20,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,5,0,2,3,6,0,4,2,8,0,13,0,0,0,0,0,0,2,0,0,0,0,7,11,1,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623,0,0.113,0,0,0,0,0,0,0.165,0,0,0,0,0.032,0.115,0.02,0,0,0.332,0.736,0.007079545,0,0.001284091,0,0,0,0,0,0,0.001875,0,0,0,0,3.64E-04,0.001306818,2.27E-04,0,0,0.003772727,0.008363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VGM_p05o,VGM,5,open,2019,-45.229778,-23.43515,777.09613,NA,NA,8,30,3.333333333,1.945910149,0.836734694,71.65,33,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.48,0.64,0.64,0.12,0.24,0,20,1,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,8,3,0,5,10,3,3,4,1,1,5,2,0,0,2,0,1,0,2,0,1,0,1,8,0,0,5,10,9,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0.06,0.05,0.028,0.069,0,0,297,0,0.005,0,0.72,0,1.3,0,0.004,0.097,0,0,299.02,0.106,0.207,4.11E-04,3.42E-04,1.92E-04,4.73E-04,0,0,2.034246575,0,3.42E-05,0,0.004931507,0,0.00890411,0,2.74E-05,6.64E-04,0,0,2.048082192,7.26E-04,0.001417808,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0.73,0,0,0,0,0,297,0,0,0,0,0,0,0,0,0,0,0,0.00890411,0,0,0.005,0,0,0,0,0,2.034246575,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,8.25,0,176.915,220
VGM_p05c,VGM,5,closed,2019,-45.229664,-23.434967,773.427124,NA,NA,14,88,9.777777778,2.243000029,0.856015779,70.25,40,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2875,0.525,0.6875,0.0625,0.025,0,20,1,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,4,0,2,2,3,0,2,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0.047,0.085,0,0,0.132,0.024,0,0,2.61E-04,0,0,0,0,0,0,0,0,0,0,0,0,5.11E-04,9.24E-04,0,0,0.001434783,2.61E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
